Index,CellType
220,Unknown
221,naive_T_effectors
222,B_cells_Mem
223,B_cells_Mem
224,Unknown
225,NK_Cells
226,Unknown
227,B_cells_Naive
228,CD8_Naive
229,CD8_Naive
230,naive_T_effectors
231,Unknown
232,B_cells_Naive
233,naive_T_effectors
234,Teffector_CM
235,CD8_Naive
236,Unknown
237,CD8_Naive
238,Classical_mono
239,intermediate_mono
240,naive_T_effectors
241,Teffector_EM
242,B_cells_Naive
243,naive_T_effectors
244,B_cells_Naive
245,Unknown
246,Treg_Mem
247,B_cells_Naive
248,Treg_Mem
249,B_cells_Naive
250,CD8_Naive
251,NK_Cells
252,Classical_mono
253,B_cells_Mem
254,B_cells_Naive
255,naive_T_effectors
256,naive_T_effectors
257,Teffector_EM
258,naive_T_effectors
259,NK_Cells
260,Unknown
261,Classical_mono
262,CD8_Naive
263,Teffector_CM
264,naive_T_effectors
265,CD8_Naive
266,CD8_Naive
267,Unknown
268,Treg_Mem
269,Unknown
270,naive_T_effectors
271,Unknown
272,Treg_Naive
273,naive_T_effectors
274,Teffector_CM
275,Teffector_CM
276,Unknown
277,CD8_Naive
278,naive_T_effectors
279,Unknown
280,naive_T_effectors
281,CD8_Naive
282,CD8_Naive
283,Teffector_CM
284,naive_T_effectors
285,Unknown
286,mCD1
287,CD8_Naive
288,Teffector_EM
289,CD8_Naive
290,NK_Cells
291,Unknown
292,naive_T_effectors
293,naive_T_effectors
294,naive_T_effectors
295,CD8_Naive
296,NK_Cells
297,CD8_Naive
298,NK_Cells
299,Unknown
300,naive_T_effectors
301,naive_T_effectors
302,Treg_Naive
303,naive_T_effectors
304,Unknown
305,Unknown
306,naive_T_effectors
307,NK_Cells
308,Unknown
309,Unknown
310,CD8_Effectory_memory
311,naive_T_effectors
312,Unknown
313,CD8_Naive
314,CD8_Effectory_memory
315,Teffector_CM
316,NK_Cells
317,Teffector_CM
318,NK_Cells
319,Teffector_CM
320,Unknown
321,Teffector_CM
322,Unknown
323,NK_Cells
324,B_cells_Naive
325,CD8_Naive
326,gdTCR_Mem
327,NK_Cells
328,Unknown
329,CD8_Naive
330,CD8_Naive
331,Teffector_CM
332,NK_Cells
333,naive_T_effectors
334,Classical_mono
335,Treg_Mem
336,CD8_Naive
337,naive_T_effectors
338,Unknown
339,Teffector_CM
340,naive_T_effectors
341,B_cells_Mem
342,B_cells_Naive
343,naive_T_effectors
344,naive_T_effectors
345,Unknown
346,Teffector_CM
347,Unknown
348,CD8_Naive
349,B_cells_Naive
350,Teffector_EM
351,Unknown
352,naive_T_effectors
353,Classical_mono
354,Unknown
355,Treg_Mem
356,NK_Cells
357,Unknown
358,Teffector_CM
359,gdTCR_Mem
360,gdTCR_Mem
361,B_cells_Naive
362,naive_T_effectors
363,naive_T_effectors
364,gdTCR_Mem
365,CD8_Central_memory
366,Unknown
367,Unknown
368,CD8_Naive
369,gdTCR_Mem
370,Unknown
371,naive_T_effectors
372,CD8_Naive
373,naive_T_effectors
374,Classical_mono
375,Unknown
376,naive_T_effectors
377,Unknown
378,B_cells_Naive
379,Teffector_CM
380,Unknown
381,naive_T_effectors
382,Unknown
383,Unknown
384,naive_T_effectors
385,NK_Cells
386,CD8_Naive
387,naive_T_effectors
388,gdTCR_Mem
389,NK_Cells
390,naive_T_effectors
391,naive_T_effectors
392,Teffector_CM
393,NK_Cells
394,CD8_Naive
395,gdTCR_Naive
396,naive_T_effectors
397,naive_T_effectors
398,NK_Cells
399,Unknown
400,CD8_PeaReactive
401,B_cells_Mem
402,CD8_Naive
403,naive_T_effectors
404,naive_T_effectors
405,Unknown
406,B_cells_Naive
407,naive_T_effectors
408,CD8_Naive
409,Treg_Naive
410,naive_T_effectors
411,Teffector_CM
412,Unknown
413,Teffector_CM
414,Unknown
415,CD8_Naive
416,Unknown
417,naive_T_effectors
418,naive_T_effectors
419,Treg_Mem
420,B_cells_Naive
421,gdTCR_Mem
422,CD8_Naive
423,naive_T_effectors
424,naive_T_effectors
425,Teffector_CM
426,CD8_Naive
427,Unknown
428,naive_T_effectors
429,naive_T_effectors
430,Treg_Naive
431,NK_Cells
432,CD8_Naive
433,naive_T_effectors
434,NK_Cells
435,Unknown
436,NK_Cells
437,CD8_Naive
438,Unknown
439,Teffector_EM
440,Teffector_CM
441,CD8_Naive
442,Unknown
443,Teffector_EM
444,B_cells_Mem
445,Teffector_CM
446,Teffector_EM
447,B_cells_Naive
448,Unknown
449,naive_T_effectors
450,Unknown
451,CD8_Naive
452,B_cells_Mem
453,NK_Cells
454,B_cells_Naive
455,NK_Cells
456,CD8_Naive
457,naive_T_effectors
458,CD8_Naive
459,B_cells_Naive
460,CD8_Naive
461,Teffector_CM
462,naive_T_effectors
463,Unknown
464,CD8_Naive
465,naive_T_effectors
466,B_cells_Naive
467,naive_T_effectors
468,gdTCR_Mem
469,Unknown
470,Unknown
471,Classical_mono
472,Unknown
473,Unknown
474,CD8_Naive
475,naive_T_effectors
476,B_cells_Naive
477,CD8_Naive
478,Teffector_CM
479,NK_Cells
480,B_cells_Naive
481,naive_T_effectors
482,NK_Cells
483,naive_T_effectors
484,Teffector_CM
485,CD8_Naive
486,CD8_Naive
487,Unknown
488,naive_T_effectors
489,Unknown
490,B_cells_Naive
491,Unknown
492,Teffector_CM
493,Unknown
494,naive_T_effectors
495,B_cells_Naive
496,Teffector_CM
497,CD8_Naive
498,Unknown
499,naive_T_effectors
500,Classical_mono
501,B_cells_Mem
502,Unknown
503,Treg_Mem
504,naive_T_effectors
505,CD8_Naive
506,Treg_Mem
507,B_cells_Mem
508,CD8_Naive
509,gdTCR_Mem
510,Treg_Mem
511,gdTCR_Mem
512,naive_T_effectors
513,naive_T_effectors
514,CD8_Naive
515,naive_T_effectors
516,Unknown
517,CD8_Naive
518,CD8_Naive
519,CD8_Naive
520,naive_T_effectors
521,CD8_Naive
522,Teffector_EM
523,CD8_Naive
524,Unknown
525,CD8_Naive
526,Classical_mono
527,NK_Cells
528,Unknown
529,Unknown
530,Unknown
531,gdTCR_Mem
532,naive_T_effectors
533,CD8_Naive
534,B_cells_Naive
535,Unknown
536,CD8_Naive
537,naive_T_effectors
538,CD8_Naive
539,Classical_mono
540,Unknown
541,B_cells_Naive
542,naive_T_effectors
543,Unknown
544,Teffector_EM
545,Teffector_CM
546,Unknown
547,Unknown
548,Unknown
549,naive_T_effectors
550,Unknown
551,CD8_Naive
552,CD8_Naive
553,naive_T_effectors
554,Unknown
555,NK_Cells
556,Teffector_CM
557,Unknown
558,Unknown
559,Unknown
560,B_cells_Naive
561,Unknown
562,Teffector_CM
563,Unknown
564,CD8_Naive
565,B_cells_Naive
566,naive_T_effectors
567,gdTCR_Naive
568,Teffector_CM
569,CD8_Naive
570,Unknown
571,B_cells_Mem
572,Unknown
573,naive_T_effectors
574,Treg_Mem
575,Unknown
576,Unknown
577,NK_Cells
578,CD8_Naive
579,naive_T_effectors
580,Classical_mono
581,naive_T_effectors
582,naive_T_effectors
583,Unknown
584,B_cells_Naive
585,CD8_Naive
586,Unknown
587,Unknown
588,Unknown
589,NK_Cells
590,CD8_Naive
591,Classical_mono
592,NK_Cells
593,naive_T_effectors
594,gdTCR_Mem
595,naive_T_effectors
596,CD8_Naive
597,CD8_Naive
598,Unknown
599,NK_Cells
600,naive_T_effectors
601,gdTCR_Mem
602,naive_T_effectors
603,Treg_Mem
604,gdTCR_Mem
605,B_cells_Mem
606,CD8_Naive
607,B_cells_Mem
608,naive_T_effectors
609,Unknown
610,B_cells_Naive
611,Teffector_CM
612,B_cells_Mem
613,naive_T_effectors
614,naive_T_effectors
615,gdTCR_Mem
616,Unknown
617,Unknown
618,Unknown
619,CD8_Naive
620,Teffector_CM
621,Treg_Naive
622,CD8_Naive
623,Classical_mono
624,Unknown
625,CD8_Naive
626,NK_Cells
627,B_cells_Mem
628,Unknown
629,naive_T_effectors
630,Unknown
631,naive_T_effectors
632,Unknown
633,Unknown
634,naive_T_effectors
635,Unknown
636,naive_T_effectors
637,CD8_Naive
638,CD8_Naive
639,naive_T_effectors
640,B_cells_Mem
641,Unknown
642,CD8_Naive
643,Treg_Mem
644,NK_Cells
645,Classical_mono
646,Unknown
647,naive_T_effectors
648,Teffector_CM
649,Teffector_CM
650,CD8_Naive
651,NK_Cells
652,Teffector_CM
653,naive_T_effectors
654,NK_Cells
655,Unknown
656,B_cells_Naive
657,CD8_Naive
658,CD8_Naive
659,CD8_Naive
660,gdTCR_Mem
661,naive_T_effectors
662,NK_Cells
663,Teffector_CM
664,Unknown
665,NK_Cells
666,B_cells_Naive
667,naive_T_effectors
668,naive_T_effectors
669,naive_T_effectors
670,naive_T_effectors
671,naive_T_effectors
672,NK_Cells
673,naive_T_effectors
674,NK_Cells
675,CD8_Naive
676,B_cells_Naive
677,CD8_Naive
678,CD8_Naive
679,Unknown
680,Treg_Mem
681,naive_T_effectors
682,CD8_Naive
683,naive_T_effectors
684,CD8_Naive
685,Classical_mono
686,NK_Cells
687,Unknown
688,Treg_Mem
689,NK_Cells
690,CD8_Naive
691,B_cells_Naive
692,Unknown
693,CD8_Naive
694,NK_Cells
695,Teffector_CM
696,Classical_mono
697,Classical_mono
698,Unknown
699,NK_Cells
700,gdTCR_Naive
701,CD8_Naive
702,CD8_Naive
703,B_cells_Naive
704,naive_T_effectors
705,Unknown
706,NK_Cells
707,CD8_Naive
708,B_cells_Naive
709,NK_Cells
710,Teffector_CM
711,NK_Cells
712,naive_T_effectors
713,gdTCR_Naive
714,CD8_Naive
715,Unknown
716,naive_T_effectors
717,naive_T_effectors
718,gdTCR_Mem
719,CD8_Naive
720,Teffector_CM
721,CD8_Naive
722,naive_T_effectors
723,CD8_Naive
724,Classical_mono
725,NK_Cells
726,Unknown
727,CD8_Naive
728,naive_T_effectors
729,Treg_Naive
730,NK_Cells
731,Teffector_CM
732,naive_T_effectors
733,Unknown
734,CD8_Central_memory
735,naive_T_effectors
736,NK_Cells
737,B_cells_Naive
738,NK_Cells
739,gdTCR_Mem
740,naive_T_effectors
741,CD8_Naive
742,CD8_Effectory_memory
743,Unknown
744,Treg_Mem
745,naive_T_effectors
746,naive_T_effectors
747,B_cells_Naive
748,naive_T_effectors
749,naive_T_effectors
750,naive_T_effectors
751,naive_T_effectors
752,CD8_Naive
753,Unknown
754,Unknown
755,Classical_mono
756,gdTCR_Mem
757,B_cells_Naive
758,B_cells_Naive
759,Unknown
760,B_cells_Mem
761,CD8_Naive
762,Unknown
763,CD8_Naive
764,naive_T_effectors
765,Unknown
766,gdTCR_Mem
767,Teffector_CM
768,Unknown
769,Unknown
770,Teffector_CM
771,naive_T_effectors
772,naive_T_effectors
773,B_cells_Naive
774,Teffector_CM
775,Unknown
776,CD8_Effectory_memory
777,gdTCR_Naive
778,Unknown
779,naive_T_effectors
780,Teffector_CM
781,naive_T_effectors
782,Unknown
783,NK_Cells
784,Unknown
785,NK_Cells
786,Unknown
787,Unknown
788,naive_T_effectors
789,CD8_Naive
790,CD8_Effectory_memory
791,CD8_Naive
792,naive_T_effectors
793,naive_T_effectors
794,naive_T_effectors
795,NK_Cells
796,Unknown
797,naive_T_effectors
798,NK_Cells
799,Treg_Naive
800,Unknown
801,Unknown
802,Unknown
803,naive_T_effectors
804,CD8_Naive
805,gdTCR_Mem
806,naive_T_effectors
807,CD8_Naive
808,NK_Cells
809,Teffector_CM
810,Unknown
811,Unknown
812,Teffector_CM
813,Treg_Mem
814,gdTCR_Mem
815,CD8_Naive
816,naive_T_effectors
817,CD8_Naive
818,naive_T_effectors
819,Classical_mono
820,CD8_Naive
821,CD8_Naive
822,Unknown
823,CD8_Naive
824,gdTCR_Mem
825,naive_T_effectors
826,Teffector_CM
827,naive_T_effectors
828,B_cells_Naive
829,CD8_Naive
830,Teffector_CM
831,naive_T_effectors
832,Unknown
833,Teffector_CM
834,Treg_Mem
835,naive_T_effectors
836,Teffector_CM
837,Unknown
838,naive_T_effectors
839,NK_Cells
840,naive_T_effectors
841,gdTCR_Mem
842,naive_T_effectors
843,naive_T_effectors
844,gdTCR_Mem
845,Unknown
846,gdTCR_Mem
847,naive_T_effectors
848,CD8_Naive
849,Unknown
850,naive_T_effectors
851,NK_Cells
852,naive_T_effectors
853,NK_Cells
854,CD8_PeaReactive
855,CD8_Naive
856,Teffector_CM
857,B_cells_Mem
858,Classical_mono
859,NK_Cells
860,naive_T_effectors
861,naive_T_effectors
862,Unknown
863,CD8_Naive
864,Unknown
865,naive_T_effectors
866,Unknown
867,Unknown
868,Unknown
869,B_cells_Naive
870,B_cells_Naive
871,naive_T_effectors
872,naive_T_effectors
873,B_cells_Naive
874,Unknown
875,Unknown
876,naive_T_effectors
877,Unknown
878,naive_T_effectors
879,CD8_Naive
880,Classical_mono
881,Teffector_CM
882,Classical_mono
883,B_cells_Naive
884,Teffector_CM
885,NK_Cells
886,CD8_Naive
887,Unknown
888,Teffector_CM
889,B_cells_Naive
890,naive_T_effectors
891,CD8_Naive
892,B_cells_Naive
893,NK_Cells
894,NK_Cells
895,Unknown
896,naive_T_effectors
897,Unknown
898,NK_Cells
899,Unknown
900,Classical_mono
901,Unknown
902,naive_T_effectors
903,CD8_Central_memory
904,CD8_Naive
905,CD8_Naive
906,CD8_Naive
907,Unknown
908,Unknown
909,Classical_mono
910,Unknown
911,NK_Cells
912,naive_T_effectors
913,gdTCR_Mem
914,CD8_Naive
915,gdTCR_Mem
916,naive_T_effectors
917,CD8_Effectory_memory
918,B_cells_Naive
919,gdTCR_Naive
920,CD8_Naive
921,NK_Cells
922,Unknown
923,naive_T_effectors
924,CD8_Naive
925,naive_T_effectors
926,Unknown
927,Teffector_CM
928,Unknown
929,Unknown
930,naive_T_effectors
931,naive_T_effectors
932,naive_T_effectors
933,gdTCR_Mem
934,naive_T_effectors
935,naive_T_effectors
936,CD8_Naive
937,CD8_Naive
938,CD8_Effectory_memory
939,naive_T_effectors
940,Classical_mono
941,B_cells_Naive
942,gdTCR_Mem
943,naive_T_effectors
944,NK_Cells
945,Treg_Mem
946,naive_T_effectors
947,Teffector_CM
948,Unknown
949,Unknown
950,NK_Cells
951,NK_Cells
952,CD8_Naive
953,gdTCR_Mem
954,naive_T_effectors
955,Unknown
956,CD8_Naive
957,Classical_mono
958,Unknown
959,CD8_Naive
960,CD8_Central_memory
961,B_cells_Naive
962,Unknown
963,Unknown
964,naive_T_effectors
965,CD8_Naive
966,Unknown
967,Unknown
968,naive_T_effectors
969,gdTCR_Mem
970,NK_Cells
971,B_cells_Naive
972,naive_T_effectors
973,B_cells_Naive
974,Teffector_CM
975,Unknown
976,naive_T_effectors
977,gdTCR_Mem
978,Unknown
979,CD8_Naive
980,Teffector_CM
981,gdTCR_Mem
982,Unknown
983,Teffector_CM
984,CD8_Effectory_memory
985,CD8_Naive
986,gdTCR_Mem
987,Unknown
988,B_cells_Naive
989,Unknown
990,naive_T_effectors
991,Unknown
992,Unknown
993,Teffector_CM
994,Teffector_EM
995,Unknown
996,NK_Cells
997,naive_T_effectors
998,Unknown
999,CD8_Naive
1000,CD8_Naive
1001,B_cells_Naive
1002,naive_T_effectors
1003,naive_T_effectors
1004,CD8_Naive
1005,CD8_Naive
1006,Unknown
1007,naive_T_effectors
1008,Teffector_CM
1009,NK_Cells
1010,naive_T_effectors
1011,CD8_Effectory_memory
1012,CD8_Naive
1013,naive_T_effectors
1014,Unknown
1015,B_cells_Naive
1016,Treg_Mem
1017,NK_Cells
1018,naive_T_effectors
1019,naive_T_effectors
1020,Teffector_EM
1021,naive_T_effectors
1022,naive_T_effectors
1023,CD8_Naive
1024,Teffector_CM
1025,CD8_Naive
1026,CD8_Naive
1027,CD8_Naive
1028,naive_T_effectors
1029,CD8_Naive
1030,NK_Cells
1031,B_cells_Naive
1032,Teffector_CM
1033,Teffector_CM
1034,Teffector_CM
1035,naive_T_effectors
1036,naive_T_effectors
1037,naive_T_effectors
1038,NK_Cells
1039,CD8_Naive
1040,gdTCR_Naive
1041,Teffector_EM
1042,Treg_Naive
1043,naive_T_effectors
1044,Unknown
1045,CD8_Naive
1046,CD8_Naive
1047,naive_T_effectors
1048,Teffector_CM
1049,naive_T_effectors
1050,CD8_Naive
1051,Unknown
1052,naive_T_effectors
1053,naive_T_effectors
1054,Treg_Naive
1055,NK_Cells
1056,Unknown
1057,Classical_mono
1058,Unknown
1059,CD8_Naive
1060,Unknown
1061,Unknown
1062,Treg_Mem
1063,Unknown
1064,Unknown
1065,Teffector_CM
1066,CD8_Naive
1067,gdTCR_Naive
1068,naive_T_effectors
1069,B_cells_Naive
1070,CD8_Naive
1071,B_cells_Naive
1072,NK_Cells
1073,naive_T_effectors
1074,mDC2
1075,Unknown
1076,gdTCR_Mem
1077,Unknown
1078,naive_T_effectors
1079,NK_Cells
1080,NK_Cells
1081,naive_T_effectors
1082,B_cells_Naive
1083,Classical_mono
1084,NK_Cells
1085,CD8_Effectory_memory
1086,CD8_Central_memory
1087,naive_T_effectors
1088,NK_Cells
1089,Treg_Mem
1090,CD8_Naive
1091,CD8_Naive
1092,CD8_Naive
1093,Unknown
1094,B_cells_Naive
1095,NK_Cells
1096,naive_T_effectors
1097,Treg_Mem
1098,NK_Cells
1099,B_cells_Mem
1100,naive_T_effectors
1101,naive_T_effectors
1102,NK_Cells
1103,CD8_Naive
1104,NK_Cells
1105,Teffector_EM
1106,naive_T_effectors
1107,naive_T_effectors
1108,gdTCR_Naive
1109,naive_T_effectors
1110,naive_T_effectors
1111,B_cells_Naive
1112,Unknown
1113,naive_T_effectors
1114,naive_T_effectors
1115,Unknown
1116,Unknown
1117,Teffector_CM
1118,CD8_Naive
1119,gdTCR_Mem
1120,Unknown
1121,B_cells_Naive
1122,gdTCR_Mem
1123,CD8_Naive
1124,B_cells_Naive
1125,Unknown
1126,naive_T_effectors
1127,Classical_mono
1128,Unknown
1129,Unknown
1130,NK_Cells
1131,CD8_Naive
1132,Unknown
1133,Unknown
1134,Unknown
1135,Unknown
1136,B_cells_Mem
1137,B_cells_Naive
1138,CD8_Naive
1139,Unknown
1140,CD8_Naive
1141,B_cells_Naive
1142,NK_Cells
1143,naive_T_effectors
1144,gdTCR_Mem
1145,B_cells_Naive
1146,NK_Cells
1147,naive_T_effectors
1148,NK_Cells
1149,Classical_mono
1150,Teffector_CM
1151,naive_T_effectors
1152,naive_T_effectors
1153,naive_T_effectors
1154,Teffector_CM
1155,B_cells_Mem
1156,Unknown
1157,CD8_Naive
1158,Teffector_CM
1159,Teffector_CM
1160,naive_T_effectors
1161,CD8_Naive
1162,CD8_Naive
1163,naive_T_effectors
1164,Teffector_EM
1165,B_cells_Naive
1166,CD8_Naive
1167,NK_Cells
1168,CD8_Naive
1169,CD8_Naive
1170,Unknown
1171,naive_T_effectors
1172,NK_Cells
1173,B_cells_Naive
1174,Teffector_EM
1175,naive_T_effectors
1176,Unknown
1177,CD8_Naive
1178,Unknown
1179,CD8_Naive
1180,Unknown
1181,B_cells_Mem
1182,Unknown
1183,CD8_Naive
1184,Treg_Mem
1185,Teffector_CM
1186,naive_T_effectors
1187,CD8_Naive
1188,Unknown
1189,CD8_Naive
1190,CD8_Naive
1191,NK_Cells
1192,Unknown
1193,CD8_Naive
1194,Treg_Naive
1195,naive_T_effectors
1196,Teffector_CM
1197,Treg_Mem
1198,NK_Cells
1199,CD8_Naive
1200,NK_Cells
1201,CD8_Effectory_memory
1202,Unknown
1203,Unknown
1204,naive_T_effectors
1205,gdTCR_Mem
1206,Teffector_CM
1207,CD8_Naive
1208,naive_T_effectors
1209,CD8_Central_memory
1210,Unknown
1211,naive_T_effectors
1212,CD8_Naive
1213,NK_Cells
1214,B_cells_Naive
1215,B_cells_Mem
1216,Unknown
1217,Unknown
1218,NK_Cells
1219,Treg_Mem
1220,CD8_Naive
1221,gdTCR_Mem
1222,NK_Cells
1223,naive_T_effectors
1224,naive_T_effectors
1225,naive_T_effectors
1226,CD8_Naive
1227,naive_T_effectors
1228,NK_Cells
1229,Unknown
1230,CD8_Naive
1231,naive_T_effectors
1232,NK_Cells
1233,gdTCR_Mem
1234,gdTCR_Mem
1235,CD8_Naive
1236,CD8_Naive
1237,NK_Cells
1238,CD8_Naive
1239,Teffector_CM
1240,B_cells_Naive
1241,naive_T_effectors
1242,Unknown
1243,gdTCR_Naive
1244,B_cells_Naive
1245,Teffector_CM
1246,Unknown
1247,naive_T_effectors
1248,CD8_Central_memory
1249,naive_T_effectors
1250,Treg_Naive
1251,CD8_Naive
1252,CD8_Naive
1253,naive_T_effectors
1254,Treg_Naive
1255,Unknown
1256,CD8_Naive
1257,CD8_Naive
1258,Unknown
1259,CD8_Naive
1260,naive_T_effectors
1261,Unknown
1262,CD8_Naive
1263,Teffector_CM
1264,Teffector_CM
1265,naive_T_effectors
1266,Teffector_CM
1267,naive_T_effectors
1268,NK_Cells
1269,Classical_mono
1270,naive_T_effectors
1271,naive_T_effectors
1272,NK_Cells
1273,Teffector_CM
1274,Teffector_CM
1275,Teffector_CM
1276,NK_Cells
1277,Unknown
1278,naive_T_effectors
1279,NK_Cells
1280,naive_T_effectors
1281,B_cells_Mem
1282,NK_Cells
1283,B_cells_Naive
1284,B_cells_Naive
1285,Unknown
1286,Teffector_CM
1287,NK_Cells
1288,Unknown
1289,NK_Cells
1290,naive_T_effectors
1291,CD8_Naive
1292,naive_T_effectors
1293,Unknown
1294,naive_T_effectors
1295,Unknown
1296,B_cells_Mem
1297,Unknown
1298,Treg_Mem
1299,Unknown
1300,naive_T_effectors
1301,naive_T_effectors
1302,naive_T_effectors
1303,NK_Cells
1304,Unknown
1305,CD8_Naive
1306,Unknown
1307,Unknown
1308,CD8_Naive
1309,B_cells_Mem
1310,Unknown
1311,CD8_Naive
1312,CD8_Naive
1313,B_cells_Naive
1314,Unknown
1315,naive_T_effectors
1316,B_cells_Naive
1317,Teffector_EM
1318,Unknown
1319,Unknown
1320,CD8_Naive
1321,naive_T_effectors
1322,naive_T_effectors
1323,Unknown
1324,B_cells_Mem
1325,B_cells_Naive
1326,Teffector_CM
1327,naive_T_effectors
1328,gdTCR_Naive
1329,Unknown
1330,Teffector_CM
1331,Unknown
1332,naive_T_effectors
1333,naive_T_effectors
1334,NK_Cells
1335,Teffector_CM
1336,NK_Cells
1337,CD8_Effectory_memory
1338,CD8_Naive
1339,CD8_Effectory_memory
1340,Unknown
1341,gdTCR_Mem
1342,naive_T_effectors
1343,Teffector_CM
1344,naive_T_effectors
1345,Unknown
1346,B_cells_Mem
1347,Classical_mono
1348,CD8_Naive
1349,Unknown
1350,Unknown
1351,Teffector_CM
1352,CD8_Central_memory
1353,B_cells_Naive
1354,NK_Cells
1355,NK_Cells
1356,Unknown
1357,gdTCR_Mem
1358,NK_Cells
1359,B_cells_Naive
1360,Teffector_EM
1361,naive_T_effectors
1362,CD8_Naive
1363,Teffector_CM
1364,Unknown
1365,naive_T_effectors
1366,Teffector_CM
1367,naive_T_effectors
1368,CD8_Naive
1369,CD8_Naive
1370,NK_Cells
1371,B_cells_Naive
1372,CD8_Naive
1373,NK_Cells
1374,Unknown
1375,Teffector_EM
1376,CD8_Naive
1377,Teffector_EM
1378,naive_T_effectors
1379,naive_T_effectors
1380,NK_Cells
1381,naive_T_effectors
1382,Unknown
1383,Teffector_CM
1384,B_cells_Naive
1385,naive_T_effectors
1386,naive_T_effectors
1387,Unknown
1388,Classical_mono
1389,Teffector_CM
1390,naive_T_effectors
1391,NK_Cells
1392,naive_T_effectors
1393,Teffector_CM
1394,Unknown
1395,Teffector_EM
