Index,CellType
485,NK_Cells
486,Unknown
487,B_cells_Naive
488,Classical_mono
489,B_cells_Naive
490,Classical_mono
491,NK_Cells
492,CD8_Naive
493,Unknown
494,Teffector_CM
495,Unknown
496,Unknown
497,Unknown
498,NK_Cells
499,CD8_Naive
500,naive_T_effectors
501,CD8_Naive
502,B_cells_Naive
503,B_cells_Naive
504,B_cells_Naive
505,Unknown
506,B_cells_Naive
507,Unknown
508,CD8_Naive
509,Unknown
510,CD8_Naive
511,B_cells_Naive
512,B_cells_Naive
513,naive_T_effectors
514,naive_T_effectors
515,Classical_mono
516,CD8_Naive
517,Unknown
518,CD8_Central_memory
519,naive_T_effectors
520,naive_T_effectors
521,Unknown
522,B_cells_Naive
523,Treg_Mem
524,Unknown
525,CD8_Naive
526,Teffector_CM
527,B_cells_Mem
528,Teffector_CM
529,CD8_Central_memory
530,B_cells_Naive
531,Treg_Mem
532,NK_Cells
533,NK_Cells
534,CD8_Naive
535,NK_Cells
536,B_cells_Mem
537,naive_T_effectors
538,Treg_Naive
539,Treg_Mem
540,Classical_mono
541,B_cells_Naive
542,CD8_Naive
543,Unknown
544,naive_T_effectors
545,B_cells_Naive
546,naive_T_effectors
547,B_cells_Naive
548,Classical_mono
549,CD8_Naive
550,Unknown
551,NK_Cells
552,CD8_Naive
553,Classical_mono
554,B_cells_Naive
555,CD8_Naive
556,Classical_mono
557,CD8_Central_memory
558,CD8_Naive
559,B_cells_Naive
560,Classical_mono
561,CD8_Naive
562,CD8_Naive
563,Teffector_CM
564,Treg_Mem
565,gdTCR_Mem
566,naive_T_effectors
567,Teffector_EM
568,Teffector_CM
569,naive_T_effectors
570,naive_T_effectors
571,naive_T_effectors
572,CD8_Naive
573,Unknown
574,Unknown
575,Teffector_CM
576,CD8_Naive
577,Teffector_CM
578,Unknown
579,Classical_mono
580,Teffector_CM
581,NK_Cells
582,NK_Cells
583,naive_T_effectors
584,Classical_mono
585,Unknown
586,CD8_Naive
587,Teffector_CM
588,Teffector_CM
589,Classical_mono
590,CD8_Naive
591,Classical_mono
592,NK_Cells
593,Unknown
594,Teffector_CM
595,Treg_Mem
596,B_cells_Naive
597,naive_T_effectors
598,NK_Cells
599,CD8_Naive
600,Classical_mono
601,B_cells_Naive
602,Unknown
603,B_cells_Naive
604,naive_T_effectors
605,B_cells_Naive
606,CD8_Naive
607,B_cells_Naive
608,Treg_Naive
609,CD8_Naive
610,Unknown
611,B_cells_Naive
612,Unknown
613,Unknown
614,B_cells_Naive
615,Treg_Mem
616,Teffector_EM
617,Classical_mono
618,naive_T_effectors
619,CD8_Naive
620,B_cells_Naive
621,naive_T_effectors
622,Teffector_CM
623,CD8_Naive
624,Unknown
625,naive_T_effectors
626,CD8_Naive
627,B_cells_Naive
628,CD8_Naive
629,NK_Cells
630,Unknown
631,CD8_Naive
632,B_cells_Naive
633,Unknown
634,CD8_Naive
635,CD8_Naive
636,Classical_mono
637,Classical_mono
638,naive_T_effectors
639,CD8_PeaReactive
640,Treg_Mem
641,B_cells_Naive
642,Classical_mono
643,CD8_Naive
644,CD8_Naive
645,CD8_Naive
646,Treg_Naive
647,Teffector_CM
648,naive_T_effectors
649,NK_Cells
650,intermediate_mono
651,Unknown
652,CD8_Naive
653,CD8_Naive
654,Treg_Mem
655,naive_T_effectors
656,CD8_Naive
657,CD8_Naive
658,B_cells_Naive
659,Unknown
660,CD8_Naive
661,B_cells_Naive
662,Unknown
663,Treg_Mem
664,B_cells_Naive
665,NK_Cells
666,naive_T_effectors
667,CD4_PeaReactive
668,CD8_Central_memory
669,B_cells_Mem
670,B_cells_Naive
671,naive_T_effectors
672,Unknown
673,CD8_Naive
674,CD8_Naive
675,Classical_mono
676,Unknown
677,CD8_Naive
678,Classical_mono
679,B_cells_Naive
680,CD8_Naive
681,NK_Cells
682,gdTCR_Naive
683,CD8_Central_memory
684,B_cells_Naive
685,Unknown
686,B_cells_Naive
687,Teffector_CM
688,B_cells_Naive
689,naive_T_effectors
690,naive_T_effectors
691,NK_Cells
692,Classical_mono
693,B_cells_Mem
694,Teffector_CM
695,naive_T_effectors
696,B_cells_Naive
697,Unknown
698,Classical_mono
699,CD8_Central_memory
700,Unknown
701,B_cells_Mem
702,Teffector_CM
703,CD8_Naive
704,Classical_mono
705,CD8_Naive
706,CD8_Naive
707,CD8_Naive
708,NK_Cells
709,CD8_Naive
710,B_cells_Naive
711,Unknown
712,Unknown
713,CD8_Naive
714,naive_T_effectors
715,CD8_Naive
716,B_cells_Naive
717,CD8_Naive
718,B_cells_Naive
719,CD8_Naive
720,Teffector_CM
721,CD8_PeaReactive
722,Classical_mono
723,Classical_mono
724,Teffector_CM
725,B_cells_Mem
726,Teffector_CM
727,Classical_mono
728,CD8_Naive
729,naive_T_effectors
730,B_cells_Naive
731,Treg_Mem
732,Teffector_CM
733,B_cells_Naive
734,B_cells_Naive
735,CD8_Naive
736,CD8_Naive
737,CD8_Naive
738,naive_T_effectors
739,naive_T_effectors
740,CD8_Naive
741,B_cells_Naive
742,Teffector_CM
743,B_cells_Naive
744,Classical_mono
745,Unknown
746,naive_T_effectors
747,pDCs
748,Classical_mono
749,CD8_Naive
750,CD8_Central_memory
751,B_cells_Naive
752,NK_Cells
753,naive_T_effectors
754,Unknown
755,B_cells_Naive
756,B_cells_Naive
757,naive_T_effectors
758,Unknown
759,B_cells_Naive
760,Treg_Naive
761,naive_T_effectors
762,CD8_Naive
763,NK_Cells
764,Unknown
765,CD8_Central_memory
766,CD8_Naive
767,CD8_Naive
768,CD8_Naive
769,B_cells_Naive
770,CD8_Naive
771,CD8_Naive
772,naive_T_effectors
773,Unknown
774,CD8_Naive
775,Unknown
776,NK_Cells
777,Unknown
778,naive_T_effectors
779,Classical_mono
780,Unknown
781,NK_Cells
782,CD8_Naive
783,naive_T_effectors
784,naive_T_effectors
785,NK_Cells
786,Teffector_CM
787,Unknown
788,naive_T_effectors
789,naive_T_effectors
790,CD8_Naive
791,gdTCR_Naive
792,Teffector_CM
793,B_cells_Naive
794,CD8_Central_memory
795,B_cells_Naive
796,Unknown
797,NK_Cells
798,CD8_Naive
799,Treg_Naive
800,Teffector_CM
801,Unknown
802,CD8_Naive
803,CD8_Naive
804,B_cells_Naive
805,Teffector_CM
806,naive_T_effectors
807,Classical_mono
808,B_cells_Naive
809,naive_T_effectors
810,naive_T_effectors
811,Classical_mono
812,Teffector_CM
813,B_cells_Naive
814,B_cells_Naive
815,Unknown
816,CD8_Naive
817,Teffector_CM
818,Treg_Mem
819,CD8_Naive
820,Unknown
821,CD8_Naive
822,CD8_Naive
823,Teffector_CM
824,B_cells_Naive
825,Unknown
826,NK_Cells
827,Unknown
828,CD8_Naive
829,B_cells_Naive
830,Unknown
831,naive_T_effectors
832,CD8_Naive
833,Unknown
834,NK_Cells
835,CD8_Naive
836,B_cells_Naive
837,NK_Cells
838,CD8_Naive
839,B_cells_Mem
840,B_cells_Naive
841,B_cells_Naive
842,pDCs
843,Unknown
844,naive_T_effectors
845,CD8_Central_memory
846,CD8_Naive
847,Teffector_CM
848,naive_T_effectors
849,CD8_Central_memory
850,NK_Cells
851,B_cells_Naive
852,CD8_Naive
853,CD8_Naive
854,Teffector_CM
855,Classical_mono
856,NK_Cells
857,Teffector_CM
858,Treg_Mem
859,CD8_Naive
860,gdTCR_Naive
861,NK_Cells
862,B_cells_Naive
863,Unknown
864,B_cells_Naive
865,naive_T_effectors
866,Unknown
867,NK_Cells
868,NK_Cells
869,NK_Cells
870,Unknown
871,CD8_Naive
872,CD8_Naive
873,Unknown
874,naive_T_effectors
875,B_cells_Naive
876,Unknown
877,CD8_PeaReactive
878,CD8_Naive
879,Classical_mono
880,B_cells_Naive
881,Unknown
882,Teffector_CM
883,Unknown
884,NK_Cells
885,Treg_Naive
886,Unknown
887,CD8_Naive
888,B_cells_Naive
889,CD8_Naive
890,Unknown
891,CD8_Naive
892,Unknown
893,NK_Cells
894,Classical_mono
895,Classical_mono
896,CD8_Naive
897,naive_T_effectors
898,Unknown
899,Teffector_CM
900,CD8_Central_memory
901,NK_Cells
902,Unknown
903,Unknown
904,CD8_Naive
905,Classical_mono
906,Unknown
907,CD8_Naive
908,Unknown
909,naive_T_effectors
910,Classical_mono
911,CD8_PeaReactive
912,CD8_Naive
913,CD8_Effectory_memory
914,CD8_Effectory_memory
915,CD8_Naive
916,Teffector_CM
917,Unknown
918,Unknown
919,Unknown
920,Unknown
921,Teffector_CM
922,naive_T_effectors
923,Unknown
924,B_cells_Naive
925,Classical_mono
926,Unknown
927,naive_T_effectors
928,Treg_Mem
929,Classical_mono
930,Unknown
931,Unknown
932,Teffector_CM
933,CD8_Naive
934,CD8_Effectory_memory
935,NK_Cells
936,Classical_mono
937,Teffector_CM
938,CD8_Naive
939,Unknown
940,CD8_Central_memory
941,CD8_Naive
942,CD8_Naive
943,naive_T_effectors
944,CD8_Central_memory
945,Unknown
946,Teffector_CM
947,CD8_Naive
948,B_cells_Naive
949,NK_Cells
950,Classical_mono
951,CD8_Naive
952,Unknown
953,B_cells_Naive
954,B_cells_Naive
955,B_cells_Naive
956,Unknown
957,Teffector_CM
958,NK_Cells
959,CD8_Naive
960,Unknown
961,CD8_Naive
962,Teffector_CM
963,B_cells_Naive
964,B_cells_Naive
965,CD8_Naive
966,Unknown
967,CD8_Naive
968,CD8_Naive
969,naive_T_effectors
970,Treg_Mem
971,CD8_Naive
972,Unknown
973,CD8_Naive
974,B_cells_Naive
975,Teffector_CM
976,Teffector_CM
977,Unknown
978,Unknown
979,Classical_mono
980,Treg_Naive
981,NK_Cells
982,Teffector_CM
983,Teffector_CM
984,B_cells_Naive
985,CD8_Naive
986,Classical_mono
987,B_cells_Naive
988,Unknown
989,CD8_Naive
990,CD8_Naive
991,Unknown
992,CD8_Naive
993,Classical_mono
994,B_cells_Naive
995,naive_T_effectors
996,CD8_Naive
997,naive_T_effectors
998,CD8_Naive
999,NK_Cells
1000,CD8_Naive
1001,Classical_mono
1002,B_cells_Naive
1003,Unknown
1004,B_cells_Naive
1005,Teffector_CM
1006,Treg_Mem
1007,Unknown
1008,NK_Cells
1009,CD8_Naive
1010,NK_Cells
1011,Unknown
1012,CD8_Naive
1013,Unknown
1014,Teffector_CM
1015,NK_Cells
1016,B_cells_Naive
1017,Unknown
1018,Unknown
1019,B_cells_Naive
1020,Unknown
1021,B_cells_Naive
1022,Teffector_CM
1023,Unknown
1024,Classical_mono
1025,Classical_mono
1026,B_cells_Naive
1027,naive_T_effectors
1028,CD8_Naive
1029,Teffector_CM
1030,CD8_Naive
1031,CD8_Central_memory
1032,Unknown
1033,CD4_PeaReactive
1034,CD8_Naive
1035,naive_T_effectors
1036,naive_T_effectors
1037,CD8_Naive
1038,CD8_Naive
1039,CD8_Naive
1040,CD8_Naive
1041,Unknown
1042,CD8_Naive
1043,NK_Cells
1044,B_cells_Naive
1045,Unknown
1046,Teffector_CM
1047,B_cells_Naive
1048,B_cells_Naive
1049,CD8_Naive
1050,Teffector_EM
1051,Unknown
1052,B_cells_Naive
1053,CD8_Naive
1054,CD8_Naive
1055,Unknown
1056,Unknown
1057,naive_T_effectors
1058,Unknown
1059,naive_T_effectors
1060,Classical_mono
1061,CD8_Naive
1062,B_cells_Naive
1063,Teffector_CM
1064,Classical_mono
1065,CD8_Central_memory
1066,Unknown
1067,NK_Cells
1068,CD8_Naive
1069,naive_T_effectors
1070,Treg_Naive
1071,Unknown
1072,CD8_Naive
1073,CD8_PeaReactive
1074,CD8_Naive
1075,CD8_Naive
1076,CD8_Naive
1077,B_cells_Naive
1078,CD8_Naive
1079,CD8_Naive
1080,Teffector_CM
1081,naive_T_effectors
1082,Teffector_CM
1083,Treg_Mem
1084,Unknown
1085,NK_Cells
1086,CD8_Naive
1087,B_cells_Naive
1088,naive_T_effectors
1089,CD8_Naive
1090,Unknown
1091,naive_T_effectors
1092,Unknown
1093,Teffector_CM
1094,Classical_mono
1095,Teffector_CM
1096,Classical_mono
1097,B_cells_Naive
1098,CD8_Naive
1099,B_cells_Naive
1100,Treg_Mem
1101,B_cells_Naive
1102,Unknown
1103,Unknown
1104,naive_T_effectors
1105,Teffector_CM
1106,Teffector_CM
1107,CD8_Naive
1108,Teffector_CM
1109,CD8_Naive
1110,Teffector_CM
1111,Unknown
1112,CD8_Naive
1113,Classical_mono
1114,Unknown
1115,NK_Cells
1116,CD8_Effectory_memory
1117,Unknown
1118,Unknown
1119,Unknown
1120,Unknown
1121,CD8_Naive
1122,B_cells_Naive
1123,Treg_Mem
1124,Unknown
1125,NK_Cells
1126,CD8_Effectory_memory
1127,Teffector_CM
1128,B_cells_Naive
1129,CD8_Naive
1130,CD8_Naive
1131,Unknown
1132,naive_T_effectors
1133,naive_T_effectors
1134,NK_Cells
1135,Teffector_CM
1136,Teffector_CM
1137,Teffector_CM
1138,B_cells_Naive
1139,CD8_Naive
1140,CD8_Naive
1141,Unknown
1142,Unknown
1143,CD8_Central_memory
1144,Teffector_CM
1145,naive_T_effectors
1146,Unknown
1147,NK_Cells
1148,Classical_mono
1149,Teffector_CM
1150,naive_T_effectors
1151,Classical_mono
1152,B_cells_Naive
1153,CD8_Naive
1154,naive_T_effectors
1155,naive_T_effectors
1156,Classical_mono
1157,Unknown
1158,CD8_Naive
1159,NK_Cells
1160,Classical_mono
1161,CD8_Naive
1162,B_cells_Naive
1163,Unknown
1164,Teffector_EM
1165,Classical_mono
1166,Classical_mono
1167,B_cells_Naive
1168,NK_Cells
1169,naive_T_effectors
1170,CD8_Central_memory
1171,B_cells_Naive
1172,Classical_mono
1173,naive_T_effectors
1174,NK_Cells
1175,CD8_Naive
1176,CD8_Naive
1177,CD8_Central_memory
1178,Unknown
1179,B_cells_Naive
1180,naive_T_effectors
1181,B_cells_Naive
1182,Classical_mono
1183,B_cells_Naive
1184,Unknown
1185,CD8_Naive
1186,CD8_Naive
1187,CD8_Naive
1188,Classical_mono
1189,Treg_Mem
1190,naive_T_effectors
1191,Classical_mono
1192,Teffector_CM
1193,CD8_Naive
1194,Teffector_CM
1195,Classical_mono
1196,B_cells_Mem
1197,CD8_Naive
1198,B_cells_Naive
1199,CD8_Naive
1200,NK_Cells
1201,Treg_Naive
1202,Classical_mono
1203,Unknown
1204,CD8_Naive
1205,B_cells_Naive
1206,CD8_Naive
1207,Unknown
1208,NK_Cells
1209,CD8_Naive
1210,CD8_Naive
1211,Unknown
1212,CD8_Naive
1213,naive_T_effectors
1214,Classical_mono
1215,Unknown
1216,B_cells_Naive
1217,Classical_mono
1218,Unknown
1219,Unknown
1220,CD8_Naive
1221,CD8_Naive
1222,Unknown
1223,CD8_Naive
1224,Classical_mono
1225,Unknown
1226,Teffector_CM
1227,Unknown
1228,Unknown
1229,Unknown
1230,NK_Cells
1231,NK_Cells
1232,CD8_Naive
1233,CD8_Naive
1234,naive_T_effectors
1235,Classical_mono
1236,CD8_Naive
1237,Classical_mono
1238,naive_T_effectors
1239,CD8_Naive
1240,Unknown
1241,Unknown
1242,CD8_Naive
1243,B_cells_Naive
1244,naive_T_effectors
1245,B_cells_Naive
1246,B_cells_Naive
1247,CD8_Naive
1248,CD8_Naive
1249,naive_T_effectors
1250,naive_T_effectors
1251,CD8_Naive
1252,naive_T_effectors
1253,B_cells_Naive
1254,Teffector_CM
1255,naive_T_effectors
1256,CD4_PeaReactive
1257,Classical_mono
1258,B_cells_Naive
1259,CD8_Naive
1260,B_cells_Naive
1261,CD8_Naive
1262,Classical_mono
1263,naive_T_effectors
1264,CD8_Naive
1265,B_cells_Naive
1266,B_cells_Naive
1267,Treg_Mem
1268,Teffector_CM
1269,Unknown
1270,Teffector_CM
1271,NK_Cells
1272,CD8_Naive
1273,naive_T_effectors
1274,Classical_mono
1275,CD8_Naive
1276,Unknown
1277,Teffector_CM
1278,Unknown
1279,CD8_Naive
1280,CD8_Central_memory
1281,naive_T_effectors
1282,naive_T_effectors
1283,B_cells_Naive
1284,CD8_Naive
1285,CD8_PeaReactive
1286,Unknown
1287,Unknown
1288,CD8_Naive
1289,CD8_Naive
1290,Unknown
1291,Teffector_CM
1292,Unknown
1293,Classical_mono
1294,CD8_Naive
1295,Unknown
1296,NK_Cells
1297,CD8_Naive
1298,CD8_Naive
1299,B_cells_Naive
1300,Unknown
1301,CD8_Naive
1302,CD8_Central_memory
1303,Unknown
1304,Unknown
1305,B_cells_Naive
1306,B_cells_Naive
1307,B_cells_Naive
1308,Teffector_CM
1309,Classical_mono
1310,B_cells_Naive
1311,CD8_Naive
1312,Teffector_CM
1313,CD8_Naive
1314,naive_T_effectors
1315,Classical_mono
1316,Unknown
1317,CD8_Naive
1318,Unknown
1319,Unknown
1320,Classical_mono
1321,B_cells_Naive
1322,Classical_mono
1323,Classical_mono
1324,Unknown
1325,B_cells_Naive
1326,Unknown
1327,naive_T_effectors
1328,Unknown
1329,Teffector_CM
1330,Unknown
1331,Unknown
1332,naive_T_effectors
1333,Teffector_CM
1334,Teffector_CM
1335,naive_T_effectors
1336,CD8_Naive
1337,Teffector_CM
1338,naive_T_effectors
1339,CD8_Naive
1340,Unknown
1341,NK_Cells
1342,Unknown
1343,CD8_Naive
1344,Teffector_EM
1345,Unknown
1346,B_cells_Naive
1347,Classical_mono
1348,mCD1
1349,Teffector_CM
1350,B_cells_Naive
1351,CD8_Naive
1352,B_cells_Naive
1353,Classical_mono
1354,Unknown
1355,B_cells_Naive
1356,Treg_Naive
1357,Unknown
1358,CD8_Naive
1359,CD8_Naive
1360,Classical_mono
1361,Classical_mono
1362,B_cells_Naive
1363,CD8_Naive
1364,Unknown
1365,naive_T_effectors
1366,Classical_mono
1367,CD8_Naive
1368,Unknown
1369,CD8_Naive
1370,Unknown
1371,Teffector_CM
1372,CD8_Central_memory
1373,CD8_Naive
1374,NK_Cells
1375,Teffector_CM
1376,Unknown
1377,CD8_Effectory_memory
1378,B_cells_Naive
1379,Unknown
1380,Treg_Mem
1381,Teffector_CM
1382,Unknown
1383,Teffector_CM
1384,Classical_mono
1385,CD8_Naive
1386,CD8_Naive
1387,CD8_Naive
1388,Classical_mono
1389,CD8_Naive
1390,CD8_Naive
1391,NK_Cells
1392,Teffector_CM
1393,naive_T_effectors
1394,Unknown
1395,B_cells_Naive
1396,CD8_Naive
1397,Classical_mono
1398,CD8_Naive
1399,B_cells_Naive
1400,Classical_mono
1401,CD8_Naive
1402,Unknown
1403,Treg_Mem
1404,Teffector_EM
1405,naive_T_effectors
1406,Unknown
1407,Unknown
1408,CD8_Naive
1409,Unknown
1410,CD8_Naive
1411,B_cells_Naive
