Index,CellType
157,naive_T_effectors
158,naive_T_effectors
159,naive_T_effectors
160,naive_T_effectors
161,Teffector_CM
162,Treg_Mem
163,CD8_Naive
164,B_cells_Naive
165,B_cells_Naive
166,naive_T_effectors
167,Unknown
168,naive_T_effectors
169,CD8_Naive
170,Unknown
171,Unknown
172,NK_Cells
173,CD8_Naive
174,naive_T_effectors
175,CD8_Naive
176,Teffector_CM
177,gdTCR_Mem
178,CD8_Naive
179,Teffector_CM
180,CD8_Naive
181,Teffector_CM
182,gdTCR_Mem
183,Teffector_CM
184,Teffector_EM
185,Unknown
186,Teffector_EM
187,CD8_Naive
188,Unknown
189,CD8_Naive
190,CD8_Central_memory
191,CD8_Naive
192,CD8_Naive
193,naive_T_effectors
194,gdTCR_Mem
195,Unknown
196,CD8_Naive
197,Unknown
198,CD8_Naive
199,CD8_Central_memory
200,CD8_Central_memory
201,Unknown
202,naive_T_effectors
203,Teffector_CM
204,CD8_Naive
205,CD8_Naive
206,Teffector_CM
207,CD8_Naive
208,Teffector_CM
209,B_cells_Naive
210,Treg_Naive
211,Teffector_CM
212,Treg_Mem
213,naive_T_effectors
214,Classical_mono
215,CD8_Naive
216,CD8_Naive
217,naive_T_effectors
218,Teffector_CM
219,Unknown
220,Unknown
221,CD8_Naive
222,naive_T_effectors
223,CD8_Naive
224,naive_T_effectors
225,naive_T_effectors
226,naive_T_effectors
227,naive_T_effectors
228,Unknown
229,CD8_Naive
230,naive_T_effectors
231,B_cells_Mem
232,Unknown
233,Unknown
234,naive_T_effectors
235,CD8_Naive
236,Teffector_CM
237,naive_T_effectors
238,Teffector_CM
239,naive_T_effectors
240,Unknown
241,naive_T_effectors
242,naive_T_effectors
243,CD8_Naive
244,CD8_Naive
245,CD8_Naive
246,B_cells_Naive
247,naive_T_effectors
248,Teffector_CM
249,Teffector_CM
250,naive_T_effectors
251,Teffector_CM
252,CD8_Naive
253,Teffector_CM
254,naive_T_effectors
255,naive_T_effectors
256,CD8_Naive
257,B_cells_Mem
258,gdTCR_Naive
259,B_cells_Mem
260,naive_T_effectors
261,Teffector_EM
262,CD8_Naive
263,naive_T_effectors
264,CD8_Naive
265,Treg_Naive
266,Teffector_CM
267,Teffector_CM
268,gdTCR_Mem
269,mCD1
270,Unknown
271,naive_T_effectors
272,CD8_Naive
273,B_cells_Naive
274,CD8_Central_memory
275,Unknown
276,naive_T_effectors
277,Unknown
278,B_cells_Mem
279,naive_T_effectors
280,B_cells_Mem
281,B_cells_Naive
282,Teffector_CM
283,naive_T_effectors
284,CD8_Central_memory
285,Unknown
286,CD8_Effectory_memory
287,CD8_Naive
288,CD8_Naive
289,Unknown
290,naive_T_effectors
291,CD8_Naive
292,CD8_Naive
293,Unknown
294,naive_T_effectors
295,CD8_Naive
296,CD8_Naive
297,Teffector_CM
298,gdTCR_Naive
299,CD8_Naive
300,CD8_Naive
301,NK_Cells
302,Teffector_CM
303,CD8_Naive
304,gdTCR_Mem
305,CD8_Naive
306,CD8_Naive
307,Teffector_CM
308,Unknown
309,mCD1
310,gdTCR_Mem
311,Unknown
312,naive_T_effectors
313,CD8_Naive
314,naive_T_effectors
315,CD8_Naive
316,CD8_Naive
317,Treg_Mem
318,CD8_Central_memory
319,naive_T_effectors
320,CD8_Naive
321,CD8_Naive
322,naive_T_effectors
323,Teffector_CM
324,Teffector_CM
325,CD8_Naive
326,CD8_Naive
327,CD8_Naive
328,Treg_Mem
329,Teffector_CM
330,CD8_Naive
331,NK_Cells
332,naive_T_effectors
333,NK_Cells
334,naive_T_effectors
335,CD8_Naive
336,Treg_Naive
337,NK_Cells
338,Teffector_CM
339,naive_T_effectors
340,naive_T_effectors
341,CD8_Naive
342,naive_T_effectors
343,B_cells_Mem
344,Unknown
345,Unknown
346,naive_T_effectors
347,CD8_Naive
348,NK_Cells
349,CD8_Naive
350,CD8_Naive
351,naive_T_effectors
352,naive_T_effectors
353,CD8_Naive
354,Teffector_CM
355,naive_T_effectors
356,naive_T_effectors
357,Unknown
358,CD8_Naive
359,CD8_Naive
360,B_cells_Naive
361,Teffector_CM
362,CD8_Naive
363,CD8_Naive
364,CD8_Naive
365,CD8_Naive
366,Unknown
367,Unknown
368,Unknown
369,naive_T_effectors
370,CD8_Naive
371,Teffector_CM
372,Treg_Mem
373,naive_T_effectors
374,CD8_Naive
375,CD8_Effectory_memory
376,Teffector_CM
377,naive_T_effectors
378,CD8_Central_memory
379,CD8_PeaReactive
380,Teffector_CM
381,Unknown
382,Unknown
383,naive_T_effectors
384,B_cells_Naive
385,naive_T_effectors
386,naive_T_effectors
387,Unknown
388,naive_T_effectors
389,CD8_Naive
390,naive_T_effectors
391,Classical_mono
392,Classical_mono
393,naive_T_effectors
394,CD8_Central_memory
395,naive_T_effectors
396,Treg_Mem
397,Unknown
398,Treg_Naive
399,Unknown
400,naive_T_effectors
401,naive_T_effectors
402,Teffector_CM
403,Unknown
404,naive_T_effectors
405,B_cells_Naive
406,naive_T_effectors
407,Unknown
408,Teffector_CM
409,CD8_Naive
410,naive_T_effectors
411,Unknown
412,CD8_Central_memory
413,naive_T_effectors
414,naive_T_effectors
415,Treg_Mem
416,CD8_Central_memory
417,Teffector_CM
418,naive_T_effectors
419,naive_T_effectors
420,CD8_Naive
421,CD8_Naive
422,Treg_Mem
423,CD8_Naive
424,CD8_Naive
425,naive_T_effectors
426,Unknown
427,Unknown
428,naive_T_effectors
429,Teffector_CM
430,naive_T_effectors
431,CD8_Central_memory
432,CD8_Naive
433,naive_T_effectors
434,Treg_Mem
435,CD8_Naive
436,pDCs
437,CD8_Naive
438,naive_T_effectors
439,naive_T_effectors
440,naive_T_effectors
441,Unknown
442,naive_T_effectors
443,CD8_Naive
444,mCD1
445,CD8_Naive
446,CD8_Naive
447,CD8_Naive
448,CD8_Naive
449,naive_T_effectors
450,Treg_Mem
451,CD8_Naive
452,naive_T_effectors
453,Teffector_CM
454,Unknown
455,NK_Cells
456,Teffector_CM
457,naive_T_effectors
458,CD8_Effectory_memory
459,Treg_Naive
460,gdTCR_Mem
461,Teffector_CM
462,gdTCR_Naive
463,CD8_Naive
464,CD8_Naive
465,CD8_Naive
466,CD8_Naive
467,CD8_Naive
468,CD8_Naive
469,naive_T_effectors
470,CD8_Effectory_memory
471,naive_T_effectors
472,Unknown
473,Unknown
474,Teffector_CM
475,naive_T_effectors
476,Teffector_EM
477,Treg_Naive
478,CD8_Naive
479,Unknown
480,naive_T_effectors
481,Teffector_CM
482,CD8_Naive
483,naive_T_effectors
484,Unknown
485,Teffector_CM
486,Treg_Mem
487,naive_T_effectors
488,Unknown
489,Unknown
490,CD8_Central_memory
491,naive_T_effectors
492,CD8_Naive
493,naive_T_effectors
494,CD8_Naive
495,CD8_Naive
496,CD8_Naive
497,CD8_Naive
498,naive_T_effectors
499,CD8_Naive
500,CD8_Naive
501,CD8_Naive
502,naive_T_effectors
503,CD8_Naive
504,NK_Cells
505,Unknown
506,CD8_Naive
507,CD8_Naive
508,Unknown
509,CD8_Naive
510,CD8_Naive
511,CD8_Naive
512,Unknown
513,Classical_mono
514,naive_T_effectors
515,CD8_Naive
516,CD8_Naive
517,Teffector_CM
518,naive_T_effectors
519,Unknown
520,CD8_Naive
521,Unknown
522,NK_Cells
523,naive_T_effectors
524,NK_Cells
525,CD8_Effectory_memory
526,naive_T_effectors
527,CD8_Central_memory
528,Teffector_CM
529,naive_T_effectors
530,CD8_Naive
531,naive_T_effectors
532,naive_T_effectors
533,CD8_Naive
534,NK_Cells
535,Teffector_EM
536,naive_T_effectors
537,naive_T_effectors
538,naive_T_effectors
539,naive_T_effectors
540,naive_T_effectors
541,B_cells_Naive
542,CD8_Naive
543,Classical_mono
544,Teffector_CM
545,naive_T_effectors
546,gdTCR_Mem
547,naive_T_effectors
548,Classical_mono
549,Unknown
550,Treg_Naive
551,Unknown
552,Unknown
553,Unknown
554,naive_T_effectors
555,Unknown
556,Treg_Naive
557,naive_T_effectors
558,Classical_mono
559,naive_T_effectors
560,naive_T_effectors
561,Teffector_CM
562,naive_T_effectors
563,Teffector_CM
564,Teffector_CM
565,NK_Cells
566,NK_Cells
567,Classical_mono
568,naive_T_effectors
569,Unknown
570,Treg_Mem
571,Unknown
572,Unknown
573,Unknown
574,Teffector_CM
575,gdTCR_Mem
576,CD8_Naive
577,Unknown
578,Classical_mono
579,CD8_Naive
580,CD8_Naive
581,naive_T_effectors
582,CD8_Naive
583,Teffector_CM
584,NK_Cells
585,naive_T_effectors
586,Treg_Mem
587,CD8_Naive
588,naive_T_effectors
589,naive_T_effectors
590,CD8_Naive
591,CD8_Naive
592,naive_T_effectors
593,naive_T_effectors
594,Unknown
595,CD8_Central_memory
596,CD8_Naive
597,naive_T_effectors
598,CD8_Naive
599,CD8_Naive
600,Unknown
601,Unknown
602,naive_T_effectors
603,Teffector_CM
604,naive_T_effectors
605,CD8_Naive
606,Unknown
607,naive_T_effectors
608,Teffector_CM
609,naive_T_effectors
610,CD8_Naive
611,B_cells_Naive
612,naive_T_effectors
613,Unknown
614,Treg_Mem
615,Treg_Mem
616,naive_T_effectors
617,CD8_Naive
618,CD8_Naive
619,naive_T_effectors
620,Teffector_EM
621,Classical_mono
622,CD8_Naive
623,Unknown
624,CD8_Effectory_memory
625,CD8_Central_memory
626,B_cells_Mem
627,CD8_Naive
628,CD8_Naive
629,CD8_Naive
630,Teffector_CM
631,CD8_Naive
632,CD8_Central_memory
633,naive_T_effectors
634,CD8_Naive
635,CD8_Naive
636,CD8_Naive
637,Unknown
638,CD8_Naive
639,Treg_Naive
640,Treg_Mem
641,naive_T_effectors
642,CD8_Naive
643,B_cells_Mem
644,Teffector_CM
645,naive_T_effectors
646,CD8_Naive
647,Classical_mono
648,Teffector_EM
649,naive_T_effectors
650,Teffector_CM
651,Classical_mono
652,CD8_Central_memory
653,NK_Cells
654,CD8_Naive
655,Teffector_CM
656,CD8_Naive
657,CD8_Naive
658,naive_T_effectors
659,Classical_mono
660,naive_T_effectors
661,CD8_Naive
662,naive_T_effectors
663,Unknown
664,CD8_Naive
665,gdTCR_Mem
666,Treg_Naive
667,Unknown
668,naive_T_effectors
669,Unknown
670,Unknown
671,Classical_mono
672,naive_T_effectors
673,CD8_Naive
674,Unknown
675,CD8_Naive
676,CD8_Naive
677,Unknown
678,naive_T_effectors
679,Treg_Mem
680,Treg_Naive
681,CD8_Naive
682,Teffector_CM
683,naive_T_effectors
684,naive_T_effectors
685,Teffector_CM
686,Unknown
687,Unknown
688,Unknown
689,Teffector_CM
690,CD8_Naive
691,Unknown
692,gdTCR_Mem
693,CD8_Naive
694,CD8_Central_memory
695,Unknown
696,CD8_Naive
697,CD8_Naive
698,CD8_Naive
699,Treg_Naive
700,CD8_Naive
701,CD8_Effectory_memory
702,naive_T_effectors
703,Teffector_CM
704,Unknown
705,Unknown
706,Unknown
707,naive_T_effectors
708,CD8_Central_memory
709,CD8_Naive
710,Unknown
711,Teffector_CM
712,gdTCR_Mem
713,CD8_Naive
714,naive_T_effectors
715,Unknown
716,naive_T_effectors
717,Unknown
718,Treg_Naive
719,CD8_Naive
720,naive_T_effectors
721,naive_T_effectors
722,CD8_Naive
723,CD8_Naive
724,naive_T_effectors
725,CD8_Central_memory
726,NK_Cells
727,naive_T_effectors
728,CD8_Naive
729,CD8_Naive
730,NK_Cells
731,CD8_Naive
732,gdTCR_Mem
733,Teffector_CM
734,naive_T_effectors
735,Teffector_CM
736,Unknown
737,CD8_Naive
738,CD8_Naive
739,Teffector_CM
740,naive_T_effectors
741,Teffector_CM
742,CD8_Central_memory
743,naive_T_effectors
744,Unknown
745,NK_Cells
746,B_cells_Naive
747,CD8_Naive
748,Teffector_CM
749,CD8_Naive
750,gdTCR_Naive
751,CD8_Naive
752,naive_T_effectors
753,B_cells_Mem
754,CD8_Naive
755,Unknown
756,CD8_Central_memory
757,CD8_Naive
758,B_cells_Naive
759,B_cells_Naive
760,gdTCR_Mem
761,CD8_Naive
762,Unknown
763,CD8_Central_memory
764,Teffector_CM
765,Teffector_CM
766,naive_T_effectors
767,gdTCR_Mem
768,Unknown
769,CD8_Naive
770,Classical_mono
771,CD8_Naive
772,naive_T_effectors
773,naive_T_effectors
774,Unknown
775,Teffector_CM
776,naive_T_effectors
777,CD8_Naive
778,CD8_Central_memory
779,naive_T_effectors
780,CD8_Naive
781,CD8_Naive
782,NK_Cells
783,Teffector_CM
784,CD8_Naive
785,Treg_Naive
786,naive_T_effectors
787,CD8_Central_memory
788,B_cells_Naive
789,CD8_Naive
790,CD8_Naive
791,CD8_Naive
792,naive_T_effectors
793,gdTCR_Naive
794,Treg_Mem
795,CD8_Naive
796,naive_T_effectors
797,Unknown
798,CD8_Central_memory
799,naive_T_effectors
800,naive_T_effectors
801,naive_T_effectors
802,Teffector_CM
803,CD8_Naive
804,gdTCR_Mem
805,Unknown
806,CD8_Naive
807,Unknown
808,CD8_Naive
809,naive_T_effectors
810,naive_T_effectors
811,NK_Cells
812,Treg_Naive
813,naive_T_effectors
814,Classical_mono
815,gdTCR_Mem
816,Teffector_CM
817,CD8_Central_memory
818,CD8_Naive
819,CD8_Naive
820,Unknown
821,CD8_Naive
822,CD8_Central_memory
823,naive_T_effectors
824,CD8_Naive
825,naive_T_effectors
826,Unknown
827,Unknown
828,CD8_Effectory_memory
829,CD8_Central_memory
830,naive_T_effectors
831,Treg_Mem
832,mCD1
833,Unknown
834,mCD1
835,Teffector_CM
836,Classical_mono
837,Teffector_CM
838,CD8_Naive
839,naive_T_effectors
840,Unknown
841,B_cells_Naive
842,Unknown
843,naive_T_effectors
844,naive_T_effectors
845,naive_T_effectors
846,naive_T_effectors
847,Teffector_EM
848,naive_T_effectors
849,Unknown
850,NK_Cells
851,naive_T_effectors
852,CD8_Naive
853,NK_Cells
854,Teffector_CM
855,CD8_Naive
856,CD8_Naive
857,naive_T_effectors
858,CD8_Naive
859,CD8_Naive
860,Unknown
861,Unknown
862,CD8_Effectory_memory
863,CD8_Naive
864,CD8_Naive
865,Teffector_CM
866,CD8_Central_memory
867,B_cells_Naive
868,naive_T_effectors
869,naive_T_effectors
870,Teffector_CM
871,CD8_Effectory_memory
872,Unknown
873,CD8_Naive
874,CD8_Naive
875,Teffector_CM
876,Unknown
877,naive_T_effectors
878,CD8_Central_memory
879,CD8_Naive
880,CD8_Naive
881,Unknown
882,CD8_Naive
883,naive_T_effectors
884,naive_T_effectors
885,Classical_mono
886,Unknown
887,CD8_Naive
888,naive_T_effectors
889,CD8_Naive
890,CD8_Naive
891,CD8_Naive
892,Teffector_CM
893,Treg_Mem
894,CD8_Naive
895,naive_T_effectors
896,CD8_Naive
897,CD8_Naive
898,CD8_Naive
899,Unknown
900,CD8_Naive
901,Teffector_CM
902,naive_T_effectors
903,Unknown
904,B_cells_Mem
905,naive_T_effectors
906,non_classical_mono
907,naive_T_effectors
908,CD8_Central_memory
909,CD8_Naive
910,naive_T_effectors
911,CD8_Naive
912,CD8_Naive
913,naive_T_effectors
914,Unknown
915,naive_T_effectors
916,CD8_Central_memory
917,Unknown
918,CD8_Naive
919,naive_T_effectors
920,naive_T_effectors
921,Unknown
922,naive_T_effectors
923,CD8_Naive
924,naive_T_effectors
925,naive_T_effectors
926,CD8_Naive
927,CD8_PeaReactive
928,naive_T_effectors
929,CD8_Naive
930,CD8_Naive
931,naive_T_effectors
932,Unknown
933,naive_T_effectors
934,Teffector_CM
935,naive_T_effectors
936,CD8_Central_memory
937,naive_T_effectors
938,CD8_Naive
939,CD8_Naive
940,CD8_Naive
941,CD8_Central_memory
942,CD8_Naive
943,naive_T_effectors
944,Unknown
945,CD8_Naive
946,Teffector_CM
947,CD8_Naive
948,CD8_Naive
949,naive_T_effectors
950,Teffector_CM
951,Unknown
952,Treg_Naive
953,NK_Cells
954,Teffector_CM
955,NK_Cells
956,Teffector_CM
957,CD4_PeaReactive
958,Unknown
959,Unknown
960,naive_T_effectors
961,naive_T_effectors
962,NK_Cells
963,naive_T_effectors
964,Teffector_CM
965,B_cells_Naive
966,naive_T_effectors
967,CD8_Naive
968,Classical_mono
969,CD8_Naive
970,Teffector_CM
971,CD8_Naive
972,Unknown
973,CD8_Naive
974,Unknown
975,CD8_Naive
976,Teffector_CM
977,Teffector_CM
978,CD8_Naive
979,CD8_Naive
980,CD8_Naive
981,Unknown
982,B_cells_Naive
983,CD8_Naive
984,CD8_Naive
985,Classical_mono
986,CD8_Naive
987,Teffector_CM
988,CD8_Naive
989,naive_T_effectors
990,naive_T_effectors
991,Unknown
992,Unknown
993,Teffector_CM
994,NK_Cells
995,naive_T_effectors
996,Unknown
997,NK_Cells
998,Unknown
999,CD8_Naive
1000,Unknown
1001,naive_T_effectors
1002,Treg_Naive
1003,NK_Cells
1004,Teffector_CM
1005,Unknown
1006,Teffector_CM
1007,Teffector_CM
1008,non_classical_mono
1009,naive_T_effectors
1010,Teffector_EM
1011,CD8_Naive
1012,naive_T_effectors
1013,Unknown
1014,naive_T_effectors
1015,gdTCR_Mem
1016,CD8_Naive
1017,naive_T_effectors
1018,naive_T_effectors
1019,CD8_Naive
1020,CD8_Naive
1021,Teffector_CM
1022,CD8_Naive
1023,CD8_Naive
1024,gdTCR_Mem
1025,naive_T_effectors
1026,Unknown
1027,CD8_Central_memory
1028,CD8_Central_memory
1029,gdTCR_Mem
1030,Teffector_CM
1031,CD8_Naive
1032,naive_T_effectors
1033,Unknown
1034,CD8_Naive
1035,CD8_Naive
1036,Unknown
1037,B_cells_Mem
1038,gdTCR_Mem
1039,gdTCR_Mem
1040,CD8_Naive
1041,CD8_Naive
1042,Unknown
1043,NK_Cells
1044,Teffector_CM
1045,Teffector_CM
1046,Treg_Naive
1047,naive_T_effectors
1048,CD8_Naive
1049,CD8_Naive
1050,Unknown
1051,naive_T_effectors
1052,naive_T_effectors
1053,Treg_Mem
1054,Unknown
1055,CD8_Naive
1056,naive_T_effectors
1057,naive_T_effectors
1058,Unknown
1059,CD8_Naive
1060,naive_T_effectors
1061,CD8_Naive
1062,Unknown
1063,B_cells_Naive
1064,CD8_Central_memory
1065,naive_T_effectors
1066,naive_T_effectors
1067,Treg_Naive
1068,gdTCR_Mem
1069,Treg_Mem
1070,CD8_Naive
1071,naive_T_effectors
1072,Teffector_CM
1073,CD8_Naive
1074,Treg_Mem
1075,naive_T_effectors
1076,naive_T_effectors
1077,CD8_Naive
1078,B_cells_Naive
1079,CD8_Naive
1080,CD8_Naive
1081,CD8_Naive
1082,CD8_Naive
1083,NK_Cells
1084,Teffector_CM
1085,CD8_Effectory_memory
1086,Teffector_CM
1087,CD8_Naive
1088,naive_T_effectors
1089,CD8_Naive
1090,Classical_mono
1091,gdTCR_Mem
1092,CD8_Naive
1093,naive_T_effectors
1094,CD8_Naive
1095,CD8_Naive
1096,naive_T_effectors
1097,Unknown
1098,CD8_Naive
1099,gdTCR_Mem
1100,Unknown
1101,CD8_Naive
1102,naive_T_effectors
1103,Teffector_CM
1104,CD8_Naive
1105,naive_T_effectors
1106,naive_T_effectors
1107,CD8_Effectory_memory
1108,Teffector_CM
1109,B_cells_Naive
1110,CD8_Naive
1111,B_cells_Naive
1112,CD8_Naive
1113,CD8_Naive
1114,naive_T_effectors
1115,B_cells_Naive
1116,naive_T_effectors
1117,Unknown
1118,naive_T_effectors
1119,CD8_Naive
1120,CD8_Naive
1121,Teffector_CM
1122,CD8_Naive
1123,Treg_Naive
1124,Teffector_CM
1125,naive_T_effectors
1126,Treg_Mem
1127,NK_Cells
1128,Teffector_CM
1129,CD8_Naive
1130,Teffector_CM
1131,naive_T_effectors
1132,CD8_Naive
1133,Treg_Naive
1134,CD8_Naive
1135,CD8_Naive
1136,naive_T_effectors
1137,CD8_Naive
1138,Treg_Mem
1139,Classical_mono
1140,B_cells_Naive
1141,CD8_Naive
1142,CD8_Naive
1143,B_cells_Naive
1144,naive_T_effectors
1145,NK_Cells
1146,CD8_Naive
1147,naive_T_effectors
1148,B_cells_Mem
1149,NK_Cells
1150,Unknown
1151,gdTCR_Mem
1152,naive_T_effectors
1153,Teffector_CM
1154,B_cells_Mem
1155,NK_Cells
1156,B_cells_Naive
1157,Unknown
1158,Unknown
1159,naive_T_effectors
1160,gdTCR_Mem
1161,CD8_Naive
1162,CD8_Naive
1163,Unknown
1164,CD8_Naive
1165,CD8_Naive
1166,naive_T_effectors
1167,Teffector_CM
1168,CD8_Naive
1169,naive_T_effectors
1170,NK_Cells
1171,Unknown
1172,CD8_Central_memory
1173,CD8_Naive
1174,B_cells_Mem
1175,CD8_Naive
1176,naive_T_effectors
1177,CD8_Naive
1178,CD8_Central_memory
1179,B_cells_Naive
1180,gdTCR_Mem
1181,Unknown
1182,CD8_Central_memory
1183,Unknown
1184,NK_Cells
1185,Teffector_CM
1186,Unknown
1187,Unknown
1188,CD8_Naive
1189,Unknown
1190,CD8_Naive
1191,Unknown
1192,CD8_Naive
1193,Teffector_CM
1194,Teffector_CM
1195,CD8_Naive
1196,CD8_Naive
1197,naive_T_effectors
1198,naive_T_effectors
1199,Unknown
1200,naive_T_effectors
1201,naive_T_effectors
1202,Teffector_CM
1203,CD8_Naive
1204,CD8_Naive
1205,Treg_Mem
1206,naive_T_effectors
1207,naive_T_effectors
1208,Teffector_CM
1209,Unknown
1210,B_cells_Mem
1211,gdTCR_Mem
1212,CD8_Naive
1213,Teffector_CM
1214,CD8_Naive
1215,CD8_Naive
1216,Classical_mono
1217,naive_T_effectors
1218,naive_T_effectors
1219,Unknown
1220,CD8_Naive
1221,Treg_Mem
1222,CD8_Naive
1223,Treg_Naive
1224,naive_T_effectors
1225,CD8_Naive
1226,naive_T_effectors
1227,B_cells_Mem
1228,Treg_Naive
1229,CD8_Naive
1230,B_cells_Naive
1231,CD8_Naive
1232,gdTCR_Mem
1233,CD8_Naive
1234,Teffector_CM
1235,Unknown
1236,Teffector_EM
1237,CD8_Naive
1238,CD8_Naive
1239,naive_T_effectors
1240,gdTCR_Mem
1241,CD8_Naive
1242,CD8_Naive
1243,Classical_mono
1244,CD8_Naive
1245,naive_T_effectors
1246,naive_T_effectors
1247,naive_T_effectors
1248,Treg_Naive
1249,Unknown
1250,naive_T_effectors
1251,naive_T_effectors
1252,naive_T_effectors
1253,Teffector_CM
1254,naive_T_effectors
1255,CD8_Naive
1256,naive_T_effectors
1257,CD8_Naive
1258,CD8_Naive
1259,CD8_Naive
1260,NK_Cells
1261,naive_T_effectors
1262,CD8_Naive
1263,naive_T_effectors
1264,CD8_Naive
1265,Teffector_CM
1266,naive_T_effectors
1267,naive_T_effectors
1268,CD8_Naive
1269,naive_T_effectors
1270,B_cells_Naive
1271,CD8_Naive
1272,gdTCR_Mem
1273,CD8_Naive
1274,NK_Cells
1275,NK_Cells
1276,B_cells_Mem
1277,CD8_Naive
1278,Teffector_CM
1279,naive_T_effectors
1280,Teffector_CM
1281,naive_T_effectors
1282,Unknown
1283,NK_Cells
1284,CD8_Naive
1285,Teffector_CM
1286,Teffector_CM
1287,Teffector_CM
1288,CD8_Naive
1289,naive_T_effectors
1290,naive_T_effectors
1291,Unknown
1292,Teffector_CM
1293,Classical_mono
1294,Teffector_CM
1295,Treg_Mem
1296,CD8_Central_memory
1297,Unknown
1298,Teffector_CM
1299,CD8_Naive
1300,naive_T_effectors
1301,naive_T_effectors
1302,CD8_Naive
1303,NK_Cells
1304,naive_T_effectors
1305,B_cells_Naive
1306,CD8_Naive
1307,naive_T_effectors
1308,NK_Cells
1309,Unknown
1310,CD8_Naive
1311,naive_T_effectors
1312,naive_T_effectors
1313,CD8_Naive
1314,CD8_Naive
1315,gdTCR_Mem
1316,Teffector_CM
1317,Treg_Mem
1318,Treg_Mem
1319,Treg_Naive
1320,NK_Cells
1321,CD8_Naive
1322,naive_T_effectors
1323,NK_Cells
1324,Teffector_CM
1325,CD8_Central_memory
1326,CD8_Naive
1327,CD8_Naive
1328,Unknown
1329,Teffector_CM
1330,naive_T_effectors
1331,CD8_Naive
1332,Treg_Mem
1333,B_cells_Naive
1334,Treg_Naive
1335,naive_T_effectors
1336,CD8_Naive
1337,CD8_Central_memory
1338,naive_T_effectors
1339,B_cells_Mem
1340,CD8_Naive
1341,Teffector_CM
1342,naive_T_effectors
1343,naive_T_effectors
1344,CD8_Naive
1345,Teffector_CM
1346,Unknown
1347,naive_T_effectors
1348,Teffector_CM
1349,Teffector_CM
1350,naive_T_effectors
1351,Teffector_CM
1352,B_cells_Mem
1353,CD8_Naive
1354,naive_T_effectors
1355,Unknown
1356,Unknown
1357,naive_T_effectors
1358,Teffector_CM
1359,Unknown
1360,naive_T_effectors
1361,naive_T_effectors
1362,naive_T_effectors
